url,title,current_price,current_price_numeric,old_price,old_price_numeric,discount_percent,discount_numeric,isbn,publisher,author,pages,pages_numeric,language,cover_type,description,rating,rating_numeric,reviews_count,availability,labels,categories,image_url
https://alinino.az/product/odisseya-3,Odisseya,11.19 AZN,11.19,13.99 AZN,13.99,−20%,20,9789952595369,Əli və Nino Nəşriyyatı və Qanun Nəşriyyatı,Homer,464,464,Azərbaycan,Yumşaq,"Antik Yunan ədəbiyyatının və dünya mədəniyyətinin ən böyük abidələrindən biri olan “Odisseya” qəhrəman Odisseyin Troya müharibəsindən sonra öz vətəni İtaka adasına qayıtmaq üçün keçdiyi onillik sınaqlı və möcüzəli səfərini nəql edir. Homer bu əsərində sadəcə bir sərgüzəşt hekayəsi danışmır – o, insan iradəsinin gücünü, ailə bağlarını, sədaqəti və taleyə qarşı durmaq cəsarətini ölümsüzləşdirir. Odissey Sirenlər, Kikloplar, tənha adalar, tanrıların oyunu və sehrli varlıqlarla dolu bir dünyada irəliləyir. Bu sınaqlarla həm özünü, həm də insan ruhunun dərinliklərini kəşf edir. Paralel süjet xəttində isə onu gözləyən həyat yoldaşı Penelopa və oğlu Telemax atasının dönüşünü ümidlə gözləyirlər. “Odisseya” həm mifoloji zənginliyi, həm də insani duyğuları ilə seçilən, səfər haqqında deyil – insanın özünə qayıdışı haqqında bir dastandır.",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Azərbaycan Və Dünya Klassikası, Bestseller",https://static.insales-cdn.com/r/Ssg4C3VIpvM/rs:fit:570:570:1/q:80/plain/images/products/1/6913/1424415489/ODISSEYA_qapaq.jpg@jpg
https://alinino.az/product/maarifcilik-davam-edir,Maarifçilik davam edir,21.24 AZN,21.24,24.99 AZN,24.99,−15%,15,9789952586947,Qanun Nəşriyyatı,Stiven Pinker,640,640,Azərbaycan,Yumşaq,,0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Fəlsəfə və Elm",https://static.insales-cdn.com/r/COgFcwlUp74/rs:fit:570:570:1/q:80/plain/images/products/1/8065/1423081345/MAARIFCILIK_DAVAM_EDIR_qapaq.jpg@jpg
https://alinino.az/product/ted-kimi-danis-2,TED kimi danış,10.19 AZN,10.19,11.99 AZN,11.99,−15%,15,2000923384896,Qanun Nəşriyyatı,Carmine Gallo,288,288,Azərbaycan,Yumşaq,"İdeyalar XXI əsrin valyutasıdır, özünüzü və ideyalarınızı satmaq arzularınızı həyata keçirməkdə sizə kömək edəcək ən möhtəşəm bacarıqdır. TED (Technology, Entertainment, Design) (Texnologiya, Əyləncə, Dizayn) çıxışları uğurlu təqdimatın elementlərini yenidən təyin edib və natiqliyin qızıl standartına çevrilib; onun onlayn təqdimatları bir milyard dəfədən çox izlənilib. Ən yaxşı TED spikerlərinin istifadə etdiyi taktikalar hər təqdimatı daha dinamik etməklə yanaşı, istənilən komandanı da daha əsrarəngiz edəcək və ictimaiyyət qarşısında çıxış etmə həyəcanlarını aradan qaldırmaqda hər birinizə özgüvən verəcək.“TED kimi danış” sizə böyük əhəmiyyətli fikirlər ətrafında təqdimatlar yaratmaq üçün alətləri, qəlbləri, beyinləri qazanmaq üçün bacarıq və həyatınızın çıxışını etmək üçün inam verəcəkdir. Eşidilməyə dəyər ideyalarınız var. Hər bir auditoriyanı ruhlandırmaq və ən cəsarət tələb edən məqsədinizə çatmaq üçün səsinizdən istifadə edin.",0,0,0,Mövcuddur,Ekspress,"Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Biznes, psixologiya, motivasiya, Bestseller, Bestseller, Psixologiya və biznes, Biznes Haqqında, Psixologiya və fərdi inkişaf, Biznes, Psixologiya və fərdi inkişaf",https://static.insales-cdn.com/r/NVAKOJHNXGE/rs:fit:570:570:1/q:80/plain/images/products/1/769/1422697217/TED_KIMI_DANISH_qapaq.jpg@jpg
https://alinino.az/product/zevvarliq,Zəvvarlıq,10.19 AZN,10.19,11.99 AZN,11.99,−15%,15,9789952595277,Qanun Nəşriyyatı,Paulo Koelyo,256,256,Azərbaycan,Yumşaq,"Paulo Koelyonun “Zəvvarlıq” adlı avtobioqrafik romanı qədim müdrikliyi axtarmağa həsr olunub. Bu əsər müəllifin şəxsi təcrübəsinə əsaslanan mənəvi bir yolçuluğun hekayəsidir. Əsərin qəhrəmanı İspaniyanın Santiyaqo de Kompostela şəhərinə aparan qədim ziyarət yoluna çıxaraq bu müdrikliyi tədricən qazanır. O, mistik “qılınc”ı əldə",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Müasir Xarici Nəşrlər",https://static.insales-cdn.com/r/_4nQzhBGoOg/rs:fit:570:570:1/q:80/plain/images/products/1/7583/1024540063/ZEVVARLIQ_qapaq.jpg@jpg
https://alinino.az/product/nalayiq-mezeli-ehvalat,Nalayiq məzəli əhvalat,3.39 AZN,3.39,3.99 AZN,3.99,−15%,15,2000923384872,Qanun Nəşriyyatı,Fyodor Dostoyevski,88,88,Azərbaycan,Yumşaq,"1862-ci ildə dərc olunan “Nalayiq məzəli əhvalat” Dostoyevskinin satirik üslubda yazılmış əsəridir. Əsər dövlət müşaviri, 43 yaşlı general İvan İliç Pralinskinin “humanizm” göstərmək ideyası ilə öz işçisinin toyuna gəlməsindən və bu “humanizm”in onu necə rüsvay edərək gülünc vəziyyətə salmasından bəhs edir. Əsərdə eyni zamanda Pseldonimovun timsalında “kiçik adam”ların həyat şəraiti, toy atmosferi və Peterburqun “alt” təbəqəsinin yaşam tərzi acınacaqlı və dəhşətli tərzdə böyük ustalıqla ifşa olunur.",0,0,0,Mövcuddur,Ekspress,"Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Azərbaycan Və Dünya Klassikası, Bestseller",https://static.insales-cdn.com/r/rZ8DwWhfUaY/rs:fit:570:570:1/q:80/plain/images/products/1/7468/1024539948/NALAYIQ_MEZELI_EHVALAT_qapaq.jpg@jpg
https://alinino.az/product/reset,Reset,43.23 AZN,43.23,45.50 AZN,45.50,−5%,5,9781911709725,Transworld,Dan Heath,256,256,İngilis dili,Paperback,,0,0,0,Mövcuddur,"Bestseller, Ekspress","İngilis Dilində Kitablar, Bestsellerlər, Bestseller, Qeyri-Bədii Ədəbiyyat, Bestseller, Biznes Haqqında",https://static.insales-cdn.com/r/ea_prLc266k/rs:fit:570:570:1/q:80/plain/images/products/1/1969/1022371761/71K1tMjARgL._SL1500_.jpg@jpg
https://alinino.az/product/feel-good-productivity,Feel-Good Productivity,28.03 AZN,28.03,29.50 AZN,29.50,−5%,5,9781847943750,Cornerstone,Ali Abdaal,320,320,İngilis dili,Paperback,,0,0,0,Mövcuddur,"Bestseller, Ekspress","İngilis Dilində Kitablar, Bestsellerlər, Bestseller, Qeyri-Bədii Ədəbiyyat, Bestseller, Psixologiya və elm",https://static.insales-cdn.com/r/vI_1AwI-hfY/rs:fit:570:570:1/q:80/plain/images/products/1/1961/1022371753/71CFeZN28kL._SL1500_.jpg@jpg
https://alinino.az/product/supercommunicators,Supercommunicators,28.03 AZN,28.03,29.50 AZN,29.50,−5%,5,9781847943644,Cornerstone,Charles Duhigg,320,320,İngilis dili,Paperback,,0,0,0,Mövcuddur,"Bestseller, Ekspress","İngilis Dilində Kitablar, Bestsellerlər, Bestseller, Qeyri-Bədii Ədəbiyyat, Bestseller, Psixologiya və elm",https://static.insales-cdn.com/r/lvUZgmH9rzI/rs:fit:570:570:1/q:80/plain/images/products/1/1957/1022371749/81NOJtGJZRL._SL1500_.jpg@jpg
https://alinino.az/product/ultimate-superstars-taylor-swift-2,Ultimate Superstars: Taylor Swift,17.77 AZN,17.77,18.70 AZN,18.70,−5%,5,9781835870501,Bonnier Books UK,Melanie Hamm,176,176,İngilis dili,Paperback,,0,0,0,Mövcuddur,"Bestseller, Ekspress","İngilis Dilində Kitablar, Bestsellerlər, Bestseller, Qeyri-Bədii Ədəbiyyat, Bestseller, Tarix. Memuarlar. Bioqrafiyalar",https://static.insales-cdn.com/r/ew-yrf617j4/rs:fit:570:570:1/q:80/plain/images/products/1/1970/1022371762/61MLMPBJ5WL._SL1250_.jpg@jpg
https://alinino.az/product/sunrise-on-the-reaping-2,Sunrise on the Reaping,52.06 AZN,52.06,54.80 AZN,54.80,−5%,5,9780702340574,Scholastic,Suzanne Collins,400,400,İngilis dili,Hardback,,0,0,0,Mövcuddur,"Bestseller, Ekspress","İngilis Dilində Kitablar, Bestsellerlər, Bestseller, İngilis Dilində Bədii Ədəbiyyat, Bestseller, Fantastika",https://static.insales-cdn.com/r/QEuHIPQqyBw/rs:fit:570:570:1/q:80/plain/images/products/1/3881/1021800233/71mC7kMhg6L._SL1500_.jpg@jpg
https://alinino.az/product/there-are-rivers-in-the-sky-dae86e,There are Rivers in the Sky,25.46 AZN,25.46,26.80 AZN,26.80,−5%,5,9780241988749,Penguin Books Ltd,Elif Shafak,482,482,İngilis dili,Paperback,,0,0,0,Mövcuddur,"Bestseller, Ekspress","İngilis Dilində Kitablar, Bestsellerlər, Bestseller, İngilis Dilində Bədii Ədəbiyyat, Bestseller, Müasir  nəsr",https://static.insales-cdn.com/r/ZMHc4Hutc4k/rs:fit:570:570:1/q:80/plain/images/products/1/3647/1021799999/81M9fSKYSML._SL1500_.jpg@jpg
https://alinino.az/product/molli-mun-ve-morfinq-sirri,Molli Mun və morfinq sirri,11.89 AZN,11.89,13.99 AZN,13.99,−15%,15,9789952586138,Qanun Nəşriyyatı,Corciya Binq,368,368,Azərbaycan,Yumşaq,"Molli Mun keçmişə və gələcəyə səyahət etməyi bacarır. Lazım olan anda zamanı dayandırır. Bir gün isə hipnoz kitabının ikinci cildindən yeni dərslər öyrənir. İndi istənilən heyvana, insana morfinq edə bilir. Gah parabüzənə, gah siçovula, gah pişiyə,gah da kraliçaya çevrilir. Əkiz qardaşı ilə birlikdə çox çətinliklərdən keçirlər. Onlar, nəhayət, havanı dəyişən daşları ələ keçirib dünyanı təhlükədən xilas etməyə girişirlər. Bacarırlarmı? Kitab boyu sualın cavabını tapacaqsınız.",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Uşaq Ədəbiyyatı, Bestseller, Bestseller, Uşaqlar Üçün Bədii Ədəbiyyat, 6-12 yaş",https://static.insales-cdn.com/r/URMNi_mi4ps/rs:fit:570:570:1/q:80/plain/images/products/1/5690/1021441594/2025-05-30-16-11-401748607100.jpg@jpg
https://alinino.az/product/rassvet-zhatvy-2,Рассвет Жатвы,15.84 AZN,15.84,17.60 AZN,17.60,−10%,10,9785171708788,АСТ,Сьюзен Коллинз,448,448,Rus dili,Твердый,"С приближением Пятидесятых Голодных игр страх охватывает все дистрикты Панема. В этом году состоится вторая Квартальная Бойня, и каждый дистрикт обязан отправить в два раза больше трибутов. Хеймитч Эбернети старается не думать об этом, ему хочется, чтобы Жатва поскорее закончилась, тогда он сможет провести время с любимой девушкой и семьей. Когда называют имя Хеймитча, его привычный мир рушится. Он отправляется в Капитолий вместе с тремя другими трибутами из Дистрикта-12: девочкой, которая для него как сестра, парнем, зарабатывающим на ставках, и самой заносчивой девушкой в городе. Хеймитч знает, что живым не вернется, и все же продолжает борьбу, понимая, что главные его соперники находятся за пределами смертельной арены...",0,0,0,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Fantastika",https://static.insales-cdn.com/r/BC8isgje_9k/rs:fit:570:570:1/q:80/plain/images/products/1/93/1020264541/13-993328.jpg@jpg
https://alinino.az/product/guzgudeki-qadin,Güzgüdəki qadın,14.44 AZN,14.44,16.99 AZN,16.99,−15%,15,9789952595512,Qanun Nəşriyyatı,Erik-Emmanuel Şmitt,496,496,Azərbaycan,Yumşaq,"“Güzgüdəki qadın” romanında üç fərqli dövrdə yaşa-yan üç qadının hekayəsindən bəhs edilir. Hər üç qadın həyatlarında dönüş nöqtəsinə çataraq, öz müasirlərindən fərqli olduqlarını anlayır. Xoşbəxt olmaq üçün bu qadınların hər şeyləri var, ancaq bununla belə, özlərini həddən artıq bədbəxt hiss edirlər.",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Müasir Xarici Nəşrlər",https://static.insales-cdn.com/r/rycRyeMCt0g/rs:fit:570:570:1/q:80/plain/images/products/1/31/1020264479/GUZGUDEKI_QADIN_qapaq.jpg@jpg
https://alinino.az/product/suni-intellekt-esiri,Süni intellekt əsri,10.19 AZN,10.19,11.99 AZN,11.99,−15%,15,9789952595642,Qanun Nəşriyyatı,HENRİ A.KİSSİNCER,240,240,Azərbaycan,Yumşaq,Bu kitab süni intellektin (Sİ) insan həyatına və cə-miyyətə təsirini araşdırır. 2017-ci ildə AlphaZero adlı neyron şəbəkəsi sadəcə şahmat oyununun qaydalarını öyrənməklə cəmi 4 saat ərzində ən güclü şahmatçılardan birinə çevrildi. Üç il sonra Massaçusets Texnologiya İnstitutunda (MIT) süni intellekt daha mürəkkəb bir tap-şırığı yerinə yetirdi – tibbdə inqilaba səbəb olan Halisin adlı yeni növ antibiotiki kəşf etdi. Bu dərman ənənəvi dərmanlara davamlı olan bakteriyaları məhv etmək qa-biliyyətinə malikdir.,0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Fəlsəfə və Elm",https://static.insales-cdn.com/r/ABZYxylMSjI/rs:fit:570:570:1/q:80/plain/images/products/1/5080/1020261336/SUNI_INTELLEKT_ESRI_qapaq.jpg@jpg
https://alinino.az/product/her-seyde-nece-daha-yaxsi-olmaq-olar,Hər şeydə necə daha yaxşı olmaq olar,9.34 AZN,9.34,10.99 AZN,10.99,−15%,15,9789952595536,Qanun Nəşriyyatı,Pat Flinn,232,232,Azərbaycan,Yumşaq,"“Kitabın əvvəlində Patın azadlıqdan bəhs etdiyi bir hissə var. Bu dərindüşüncəlilik məni təəccübdən yerimdə dondurdu: bu, ailəmizlə masa arxasında müzakirə etməli olduğumuz, sinif kürsülərindən və kilsə minbərlərindən səsləndirilməsi vacib olan bir nüansdır. Bəli, Patın kitabı Aristotel, Akvinalı Foma və K.S.Luisin görüləcək işlər siyahılarını və diskussi-yalarını da ehtiva edir, lakin mən onun azadlıq anla-yışından qaynaqlanan universallıq mövhumunu qiy-mətləndirmək və mənimsəmək barəsindəki güclü arqumentini bəyənirəm.",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Biznes, psixologiya, motivasiya, Bestseller, Bestseller, Bestseller, Psixologiya və biznes, Biznes Haqqında, Psixologiya və fərdi inkişaf, Biznes, Psixologiya və fərdi inkişaf",https://static.insales-cdn.com/r/i8r95VJMreU/rs:fit:570:570:1/q:80/plain/images/products/1/4977/1020261233/NECE_DAHA_YAXSI_OLMAQ_OLAR_qapaq.jpg@jpg
https://alinino.az/product/oz-bedenini-sev,Öz bədənini sev,7.19 AZN,7.19,8.99 AZN,8.99,−20%,20,9789952586923,Əli və Nino Nəşriyyatı,Luiza Hey,128,128,Azərbaycan,Yumşaq,"Biz düşündüklərimizə, etdiklərimizə, adətən, lazımından çox tənqidi yanaşır, özümüzü hər ad­dımda danlayır və xoşbəxt, sakit, firavan yaşamaq haqqına layiq olmadığımıza qərar veririk. Hal­buki bütün bunlardan qurtulmaq öz əlimizdədir. Luiza Hey “Öz bədənini sev” kitabında sizi zəif tərəflərinizi deyil, güclü tərəflərinizi tapmağa və sevməyə, həyatınızda baş verən hər şeyə görə keçirdiyiniz günah və qorxu hissin qurtulmağa çağırır.",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Biznes, psixologiya, motivasiya, Bestseller, Bestseller, Bestseller, Psixologiya və biznes, Psixologiya və fərdi inkişaf, Psixologiya və fərdi inkişaf",https://static.insales-cdn.com/r/m0fMb4Zs8_s/rs:fit:570:570:1/q:80/plain/images/products/1/6211/1018361923/OZ_BEDENINI_SEV_qapaqlar.jpg@jpg
https://alinino.az/product/heyatini-yaxsilasdiracaq-meditasiyalar,Həyatını yaxşılaşdıracaq meditasiyalar,9.59 AZN,9.59,11.99 AZN,11.99,−20%,20,9789952586916,Əli və Nino Nəşriyyatı,Luiza Hey,264,264,Azərbaycan,Yumşaq,"“Bu kitabı oxuduqca razılaşmadığınız ifa də lərlə rastl aşa bilərsiniz, onlar sizin inanclarınızla toqquşa bilər. Lakin narahat olmağa dəy məz – hər şey qayda­sındadır. Mən bunu “qazanı qarışdırmaq” adlandırıram. Dediklərimin hamısı ilə razılaşmaq lazım deyil.  Amma lütfən, nəyə və niyə inandığınızı araşdırın. Siz, beləliklə, böyüyəcək və dəyişəcəksiniz...”",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Biznes, psixologiya, motivasiya, Bestseller, Bestseller, Bestseller, Psixologiya və biznes, Psixologiya və fərdi inkişaf, Psixologiya və fərdi inkişaf",https://static.insales-cdn.com/r/rT2aICUzQTQ/rs:fit:570:570:1/q:80/plain/images/products/1/6194/1018361906/HEY.YAX.MEDITASIYALAR_qapaqlar.jpg@jpg
https://alinino.az/product/dervis-ve-olum-2,Dərviş və ölüm,12.74 AZN,12.74,14.99 AZN,14.99,−15%,15,9789952382853,Qanun Nəşriyyatı,Meşa Selimoviç,448,448,Azərbaycan,Yumşaq,"Müəllifinə dünya şöhrəti gətirən roman həm də onun yaradıcılığında ciddi dönüş kimi yadda qaldı. Bosniyada yazılsa da, insan haqda dünya səviyyəli diskussiyaların mövzusuna çevrildi. Əsər 30-dan artıq dilə çevrilib, motivləri əsasında rəsm və heykəltəraşlıq nümunələri yaradılıb, eyni adlı film çəkilib. Təsadüfi deyil ki, ilkin tanışlıqdan sonra oxucular müəllifə bu sualı ünvanlayırdılar: “Siz bu romanda hər şeyi demisiniz, bundan sonra nə yazacaqsınız?”",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Müasir Xarici Nəşrlər",https://static.insales-cdn.com/r/eJooiDRcuBU/rs:fit:570:570:1/q:80/plain/images/products/1/5917/1018361629/DERVISH_VE_OLUM_qapaq.jpg@jpg
https://alinino.az/product/cempionlar-ucun-seher-yemeyi,Çempionlar üçün səhər yeməyi,11.89 AZN,11.89,13.99 AZN,13.99,−15%,15,9789952595604,Qanun Nəşriyyatı,Kurt Vonnequt,352,352,Azərbaycan,Yumşaq,"Bir çox real və xəyali dünyaların arasında vurnuxan ya-zıçı Kilqor Traut ədəbiyyat mükafatının dadını öyrənir… Dahi Kurt Vonnequtun antiutopiya və sürrealizmi, modernizmi və istehzalı fantastikanı, fəlsəfi hekayəni və hətta real psixoloji nəsri özündə birləşdirən ən maraqlı və ən çoxmənalı romanlarından biri olan “Çempionlar üçün səhər yeməyi”nin əsas motivləri məhz buna əsaslanır.",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Müasir Xarici Nəşrlər",https://static.insales-cdn.com/r/4h5EUD86oOc/rs:fit:570:570:1/q:80/plain/images/products/1/5752/1018361464/CEMPIONLAR_UCUN_qapaq.jpg@jpg
https://alinino.az/product/tanrinin-hekayesi,Tanrının hekayəsi,15.29 AZN,15.29,17.99 AZN,17.99,−15%,15,9789952577105,Qanun Nəşriyyatı,Robert Winston,592,592,Azərbaycan,Yumşaq,"Yaşadığımız dövrdə elmi-texniki tərəqqi ağlasığmaz sürətlə getsə də, Tanrıya, fövqəltəbii qüvvələrə, axirətə inanc keçmiş dövrlərlə müqa-yisədə olduqca güclüdür. Bu kitabda müəllif ta qədimdən indiki dövrə qədər bu münasibəti araşdırır.",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Fəlsəfə və Elm",https://static.insales-cdn.com/r/DExcdtViv7g/rs:fit:570:570:1/q:80/plain/images/products/1/2657/1017039457/TANRININ_HEKAYESI_qapaq.jpg@jpg
https://alinino.az/product/corcun-sehrli-dermani,Corcun sehrli dərmanı,5.09 AZN,5.09,5.99 AZN,5.99,−15%,15,9789952595185,Əli və Nino Nəşriyyatı və Qanun Nəşriyyatı,Roald Dahl,112,112,Azərbaycan,Yumşaq,"Corcun valideynləri onu nənəsi ilə – dünyanın ən zəhlətökən, acıqlı, deyingən və küylü qarısıyla təkbaşına qoyub getmişdilər. Onu bu pis xasiyyətlərindən sağaltmaq üçün adi dərmanlar işə yaramırdı. Xüsusi sehrli dərman lazım idi – hər şeyin çarəsi. Corc ona nə qatacağını dəqiq bilirdi. Nənəni necə bir sarsıntı gözləyir, təsəvvür etmək çətin deyil. Lakin Corc özü də əməyinin bəhrəsini görən zaman çox sarsılacaq...",0,0,0,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Uşaq Ədəbiyyatı, Bestseller, Bestseller, Uşaqlar Üçün Bədii Ədəbiyyat, 6-12 yaş",https://static.insales-cdn.com/r/8JpCNFLqJb4/rs:fit:570:570:1/q:80/plain/images/products/1/2111/1016858687/CORCUN_SEHRLI_DERMANI_qapaq.jpg@jpg
